productId,partNumber,brand,name,description,particleSize,poreSize,columnLength,innerDiameter,phaseType,phMin,phMax,phRange,maxPressure,maxTemperature,usp,imageUrl,catalogUrl,status
PHEN-Luna-HILIC-3um-50x3.0,Luna-HILIC-3um-50x3.0,Phenomenex,Luna 3 µm HILIC 200 Å,"Luna 3 µm HILIC 200 Å; Series: Luna HILIC 3 µm; Specifications: Particle Size: 3 µm, Phase Type: HILIC, Pore Size: 200Å, Dimensions: 50 x 3.0 mm",3,200,50,3.0,HILIC,2,9,2-9,400 bar,,,,,active
PHEN-Luna-HILIC-3um-50x4.6,Luna-HILIC-3um-50x4.6,Phenomenex,Luna 3 µm HILIC 200 Å,"Luna 3 µm HILIC 200 Å; Series: Luna HILIC 3 µm; Specifications: Particle Size: 3 µm, Phase Type: HILIC, Pore Size: 200Å, Dimensions: 50 x 4.6 mm",3,200,50,4.6,HILIC,2,9,2-9,400 bar,,,,,active
PHEN-Luna-HILIC-3um-100x2.1,Luna-HILIC-3um-100x2.1,Phenomenex,Luna 3 µm HILIC 200 Å,"Luna 3 µm HILIC 200 Å; Series: Luna HILIC 3 µm; Specifications: Particle Size: 3 µm, Phase Type: HILIC, Pore Size: 200Å, Dimensions: 100 x 2.1 mm",3,200,100,2.1,HILIC,2,9,2-9,400 bar,,,,,active
PHEN-Luna-HILIC-3um-100x3.0,Luna-HILIC-3um-100x3.0,Phenomenex,Luna 3 µm HILIC 200 Å,"Luna 3 µm HILIC 200 Å; Series: Luna HILIC 3 µm; Specifications: Particle Size: 3 µm, Phase Type: HILIC, Pore Size: 200Å, Dimensions: 100 x 3.0 mm",3,200,100,3.0,HILIC,2,9,2-9,400 bar,,,,,active
PHEN-Luna-HILIC-3um-100x4.6,Luna-HILIC-3um-100x4.6,Phenomenex,Luna 3 µm HILIC 200 Å,"Luna 3 µm HILIC 200 Å; Series: Luna HILIC 3 µm; Specifications: Particle Size: 3 µm, Phase Type: HILIC, Pore Size: 200Å, Dimensions: 100 x 4.6 mm",3,200,100,4.6,HILIC,2,9,2-9,400 bar,,,,,active
PHEN-Luna-HILIC-3um-150x2.1,Luna-HILIC-3um-150x2.1,Phenomenex,Luna 3 µm HILIC 200 Å,"Luna 3 µm HILIC 200 Å; Series: Luna HILIC 3 µm; Specifications: Particle Size: 3 µm, Phase Type: HILIC, Pore Size: 200Å, Dimensions: 150 x 2.1 mm",3,200,150,2.1,HILIC,2,9,2-9,400 bar,,,,,active
PHEN-Luna-HILIC-3um-150x3.0,Luna-HILIC-3um-150x3.0,Phenomenex,Luna 3 µm HILIC 200 Å,"Luna 3 µm HILIC 200 Å; Series: Luna HILIC 3 µm; Specifications: Particle Size: 3 µm, Phase Type: HILIC, Pore Size: 200Å, Dimensions: 150 x 3.0 mm",3,200,150,3.0,HILIC,2,9,2-9,400 bar,,,,,active
PHEN-Luna-HILIC-3um-150x4.6,Luna-HILIC-3um-150x4.6,Phenomenex,Luna 3 µm HILIC 200 Å,"Luna 3 µm HILIC 200 Å; Series: Luna HILIC 3 µm; Specifications: Particle Size: 3 µm, Phase Type: HILIC, Pore Size: 200Å, Dimensions: 150 x 4.6 mm",3,200,150,4.6,HILIC,2,9,2-9,400 bar,,,,,active
PHEN-Luna-HILIC-3um-250x2.1,Luna-HILIC-3um-250x2.1,Phenomenex,Luna 3 µm HILIC 200 Å,"Luna 3 µm HILIC 200 Å; Series: Luna HILIC 3 µm; Specifications: Particle Size: 3 µm, Phase Type: HILIC, Pore Size: 200Å, Dimensions: 250 x 2.1 mm",3,200,250,2.1,HILIC,2,9,2-9,400 bar,,,,,active
PHEN-Luna-HILIC-3um-250x3.0,Luna-HILIC-3um-250x3.0,Phenomenex,Luna 3 µm HILIC 200 Å,"Luna 3 µm HILIC 200 Å; Series: Luna HILIC 3 µm; Specifications: Particle Size: 3 µm, Phase Type: HILIC, Pore Size: 200Å, Dimensions: 250 x 3.0 mm",3,200,250,3.0,HILIC,2,9,2-9,400 bar,,,,,active
PHEN-Luna-HILIC-3um-250x4.6,Luna-HILIC-3um-250x4.6,Phenomenex,Luna 3 µm HILIC 200 Å,"Luna 3 µm HILIC 200 Å; Series: Luna HILIC 3 µm; Specifications: Particle Size: 3 µm, Phase Type: HILIC, Pore Size: 200Å, Dimensions: 250 x 4.6 mm",3,200,250,4.6,HILIC,2,9,2-9,400 bar,,,,,active
PHEN-Luna-HILIC-5um-50x2.1,Luna-HILIC-5um-50x2.1,Phenomenex,Luna 5 µm HILIC 200 Å,"Luna 5 µm HILIC 200 Å; Series: Luna HILIC 5 µm; Specifications: Particle Size: 5 µm, Phase Type: HILIC, Pore Size: 200Å, Dimensions: 50 x 2.1 mm",5,200,50,2.1,HILIC,2,9,2-9,400 bar,,,,,active
PHEN-Luna-HILIC-5um-50x3.0,Luna-HILIC-5um-50x3.0,Phenomenex,Luna 5 µm HILIC 200 Å,"Luna 5 µm HILIC 200 Å; Series: Luna HILIC 5 µm; Specifications: Particle Size: 5 µm, Phase Type: HILIC, Pore Size: 200Å, Dimensions: 50 x 3.0 mm",5,200,50,3.0,HILIC,2,9,2-9,400 bar,,,,,active
PHEN-Luna-HILIC-5um-50x4.6,Luna-HILIC-5um-50x4.6,Phenomenex,Luna 5 µm HILIC 200 Å,"Luna 5 µm HILIC 200 Å; Series: Luna HILIC 5 µm; Specifications: Particle Size: 5 µm, Phase Type: HILIC, Pore Size: 200Å, Dimensions: 50 x 4.6 mm",5,200,50,4.6,HILIC,2,9,2-9,400 bar,,,,,active
PHEN-Luna-HILIC-5um-100x2.1,Luna-HILIC-5um-100x2.1,Phenomenex,Luna 5 µm HILIC 200 Å,"Luna 5 µm HILIC 200 Å; Series: Luna HILIC 5 µm; Specifications: Particle Size: 5 µm, Phase Type: HILIC, Pore Size: 200Å, Dimensions: 100 x 2.1 mm",5,200,100,2.1,HILIC,2,9,2-9,400 bar,,,,,active
PHEN-Luna-HILIC-5um-100x3.0,Luna-HILIC-5um-100x3.0,Phenomenex,Luna 5 µm HILIC 200 Å,"Luna 5 µm HILIC 200 Å; Series: Luna HILIC 5 µm; Specifications: Particle Size: 5 µm, Phase Type: HILIC, Pore Size: 200Å, Dimensions: 100 x 3.0 mm",5,200,100,3.0,HILIC,2,9,2-9,400 bar,,,,,active
PHEN-Luna-HILIC-5um-100x4.6,Luna-HILIC-5um-100x4.6,Phenomenex,Luna 5 µm HILIC 200 Å,"Luna 5 µm HILIC 200 Å; Series: Luna HILIC 5 µm; Specifications: Particle Size: 5 µm, Phase Type: HILIC, Pore Size: 200Å, Dimensions: 100 x 4.6 mm",5,200,100,4.6,HILIC,2,9,2-9,400 bar,,,,,active
PHEN-Luna-HILIC-5um-150x2.1,Luna-HILIC-5um-150x2.1,Phenomenex,Luna 5 µm HILIC 200 Å,"Luna 5 µm HILIC 200 Å; Series: Luna HILIC 5 µm; Specifications: Particle Size: 5 µm, Phase Type: HILIC, Pore Size: 200Å, Dimensions: 150 x 2.1 mm",5,200,150,2.1,HILIC,2,9,2-9,400 bar,,,,,active
PHEN-Luna-HILIC-5um-150x3.0,Luna-HILIC-5um-150x3.0,Phenomenex,Luna 5 µm HILIC 200 Å,"Luna 5 µm HILIC 200 Å; Series: Luna HILIC 5 µm; Specifications: Particle Size: 5 µm, Phase Type: HILIC, Pore Size: 200Å, Dimensions: 150 x 3.0 mm",5,200,150,3.0,HILIC,2,9,2-9,400 bar,,,,,active
PHEN-Luna-HILIC-5um-150x4.6,Luna-HILIC-5um-150x4.6,Phenomenex,Luna 5 µm HILIC 200 Å,"Luna 5 µm HILIC 200 Å; Series: Luna HILIC 5 µm; Specifications: Particle Size: 5 µm, Phase Type: HILIC, Pore Size: 200Å, Dimensions: 150 x 4.6 mm",5,200,150,4.6,HILIC,2,9,2-9,400 bar,,,,,active
PHEN-Luna-HILIC-5um-250x2.1,Luna-HILIC-5um-250x2.1,Phenomenex,Luna 5 µm HILIC 200 Å,"Luna 5 µm HILIC 200 Å; Series: Luna HILIC 5 µm; Specifications: Particle Size: 5 µm, Phase Type: HILIC, Pore Size: 200Å, Dimensions: 250 x 2.1 mm",5,200,250,2.1,HILIC,2,9,2-9,400 bar,,,,,active
PHEN-Luna-HILIC-5um-250x3.0,Luna-HILIC-5um-250x3.0,Phenomenex,Luna 5 µm HILIC 200 Å,"Luna 5 µm HILIC 200 Å; Series: Luna HILIC 5 µm; Specifications: Particle Size: 5 µm, Phase Type: HILIC, Pore Size: 200Å, Dimensions: 250 x 3.0 mm",5,200,250,3.0,HILIC,2,9,2-9,400 bar,,,,,active
PHEN-Luna-HILIC-5um-250x4.6,Luna-HILIC-5um-250x4.6,Phenomenex,Luna 5 µm HILIC 200 Å,"Luna 5 µm HILIC 200 Å; Series: Luna HILIC 5 µm; Specifications: Particle Size: 5 µm, Phase Type: HILIC, Pore Size: 200Å, Dimensions: 250 x 4.6 mm",5,200,250,4.6,HILIC,2,9,2-9,400 bar,,,,,active
PHEN-Kinetex-HILIC-1.7um-50x2.1,Kinetex-HILIC-1.7um-50x2.1,Phenomenex,Kinetex 1.7 µm HILIC 100 Å,"Kinetex 1.7 µm HILIC 100 Å; Series: Kinetex HILIC 1.7 µm; Specifications: Particle Size: 1.7 µm, Phase Type: HILIC, Pore Size: 100Å, Dimensions: 50 x 2.1 mm",1.7,100,50,2.1,HILIC,1,12,1-12,600 bar,,,,,active
PHEN-Kinetex-HILIC-1.7um-50x4.6,Kinetex-HILIC-1.7um-50x4.6,Phenomenex,Kinetex 1.7 µm HILIC 100 Å,"Kinetex 1.7 µm HILIC 100 Å; Series: Kinetex HILIC 1.7 µm; Specifications: Particle Size: 1.7 µm, Phase Type: HILIC, Pore Size: 100Å, Dimensions: 50 x 4.6 mm",1.7,100,50,4.6,HILIC,1,12,1-12,600 bar,,,,,active
PHEN-Kinetex-HILIC-1.7um-100x2.1,Kinetex-HILIC-1.7um-100x2.1,Phenomenex,Kinetex 1.7 µm HILIC 100 Å,"Kinetex 1.7 µm HILIC 100 Å; Series: Kinetex HILIC 1.7 µm; Specifications: Particle Size: 1.7 µm, Phase Type: HILIC, Pore Size: 100Å, Dimensions: 100 x 2.1 mm",1.7,100,100,2.1,HILIC,1,12,1-12,600 bar,,,,,active
PHEN-Kinetex-HILIC-1.7um-100x4.6,Kinetex-HILIC-1.7um-100x4.6,Phenomenex,Kinetex 1.7 µm HILIC 100 Å,"Kinetex 1.7 µm HILIC 100 Å; Series: Kinetex HILIC 1.7 µm; Specifications: Particle Size: 1.7 µm, Phase Type: HILIC, Pore Size: 100Å, Dimensions: 100 x 4.6 mm",1.7,100,100,4.6,HILIC,1,12,1-12,600 bar,,,,,active
PHEN-Kinetex-HILIC-1.7um-150x2.1,Kinetex-HILIC-1.7um-150x2.1,Phenomenex,Kinetex 1.7 µm HILIC 100 Å,"Kinetex 1.7 µm HILIC 100 Å; Series: Kinetex HILIC 1.7 µm; Specifications: Particle Size: 1.7 µm, Phase Type: HILIC, Pore Size: 100Å, Dimensions: 150 x 2.1 mm",1.7,100,150,2.1,HILIC,1,12,1-12,600 bar,,,,,active
PHEN-Kinetex-HILIC-1.7um-150x4.6,Kinetex-HILIC-1.7um-150x4.6,Phenomenex,Kinetex 1.7 µm HILIC 100 Å,"Kinetex 1.7 µm HILIC 100 Å; Series: Kinetex HILIC 1.7 µm; Specifications: Particle Size: 1.7 µm, Phase Type: HILIC, Pore Size: 100Å, Dimensions: 150 x 4.6 mm",1.7,100,150,4.6,HILIC,1,12,1-12,600 bar,,,,,active
PHEN-Kinetex-HILIC-2.6um-50x2.1,Kinetex-HILIC-2.6um-50x2.1,Phenomenex,Kinetex 2.6 µm HILIC 100 Å,"Kinetex 2.6 µm HILIC 100 Å; Series: Kinetex HILIC 2.6 µm; Specifications: Particle Size: 2.6 µm, Phase Type: HILIC, Pore Size: 100Å, Dimensions: 50 x 2.1 mm",2.6,100,50,2.1,HILIC,1,12,1-12,600 bar,,,,,active
PHEN-Kinetex-HILIC-2.6um-50x4.6,Kinetex-HILIC-2.6um-50x4.6,Phenomenex,Kinetex 2.6 µm HILIC 100 Å,"Kinetex 2.6 µm HILIC 100 Å; Series: Kinetex HILIC 2.6 µm; Specifications: Particle Size: 2.6 µm, Phase Type: HILIC, Pore Size: 100Å, Dimensions: 50 x 4.6 mm",2.6,100,50,4.6,HILIC,1,12,1-12,600 bar,,,,,active
PHEN-Kinetex-HILIC-2.6um-100x2.1,Kinetex-HILIC-2.6um-100x2.1,Phenomenex,Kinetex 2.6 µm HILIC 100 Å,"Kinetex 2.6 µm HILIC 100 Å; Series: Kinetex HILIC 2.6 µm; Specifications: Particle Size: 2.6 µm, Phase Type: HILIC, Pore Size: 100Å, Dimensions: 100 x 2.1 mm",2.6,100,100,2.1,HILIC,1,12,1-12,600 bar,,,,,active
PHEN-Kinetex-HILIC-2.6um-100x4.6,Kinetex-HILIC-2.6um-100x4.6,Phenomenex,Kinetex 2.6 µm HILIC 100 Å,"Kinetex 2.6 µm HILIC 100 Å; Series: Kinetex HILIC 2.6 µm; Specifications: Particle Size: 2.6 µm, Phase Type: HILIC, Pore Size: 100Å, Dimensions: 100 x 4.6 mm",2.6,100,100,4.6,HILIC,1,12,1-12,600 bar,,,,,active
PHEN-Kinetex-HILIC-2.6um-150x2.1,Kinetex-HILIC-2.6um-150x2.1,Phenomenex,Kinetex 2.6 µm HILIC 100 Å,"Kinetex 2.6 µm HILIC 100 Å; Series: Kinetex HILIC 2.6 µm; Specifications: Particle Size: 2.6 µm, Phase Type: HILIC, Pore Size: 100Å, Dimensions: 150 x 2.1 mm",2.6,100,150,2.1,HILIC,1,12,1-12,600 bar,,,,,active
PHEN-Kinetex-HILIC-2.6um-150x4.6,Kinetex-HILIC-2.6um-150x4.6,Phenomenex,Kinetex 2.6 µm HILIC 100 Å,"Kinetex 2.6 µm HILIC 100 Å; Series: Kinetex HILIC 2.6 µm; Specifications: Particle Size: 2.6 µm, Phase Type: HILIC, Pore Size: 100Å, Dimensions: 150 x 4.6 mm",2.6,100,150,4.6,HILIC,1,12,1-12,600 bar,,,,,active
PHEN-Synergi-HydroRP-4um-100x2.0,Synergi-HydroRP-4um-100x2.0,Phenomenex,Synergi 4 µm Hydro-RP 80 Å,"Synergi 4 µm Hydro-RP 80 Å; Series: Synergi Hydro-RP 4 µm; Specifications: Particle Size: 4 µm, Phase Type: Hydro-RP, Pore Size: 80Å, Dimensions: 100 x 2.0 mm",4,80,100,2.0,Hydro-RP,1,8,1-8,400 bar,,L1,,,active
PHEN-Synergi-HydroRP-4um-100x3.0,Synergi-HydroRP-4um-100x3.0,Phenomenex,Synergi 4 µm Hydro-RP 80 Å,"Synergi 4 µm Hydro-RP 80 Å; Series: Synergi Hydro-RP 4 µm; Specifications: Particle Size: 4 µm, Phase Type: Hydro-RP, Pore Size: 80Å, Dimensions: 100 x 3.0 mm",4,80,100,3.0,Hydro-RP,1,8,1-8,400 bar,,L1,,,active
PHEN-Synergi-HydroRP-4um-100x4.6,Synergi-HydroRP-4um-100x4.6,Phenomenex,Synergi 4 µm Hydro-RP 80 Å,"Synergi 4 µm Hydro-RP 80 Å; Series: Synergi Hydro-RP 4 µm; Specifications: Particle Size: 4 µm, Phase Type: Hydro-RP, Pore Size: 80Å, Dimensions: 100 x 4.6 mm",4,80,100,4.6,Hydro-RP,1,8,1-8,400 bar,,L1,,,active
PHEN-Synergi-HydroRP-4um-150x2.0,Synergi-HydroRP-4um-150x2.0,Phenomenex,Synergi 4 µm Hydro-RP 80 Å,"Synergi 4 µm Hydro-RP 80 Å; Series: Synergi Hydro-RP 4 µm; Specifications: Particle Size: 4 µm, Phase Type: Hydro-RP, Pore Size: 80Å, Dimensions: 150 x 2.0 mm",4,80,150,2.0,Hydro-RP,1,8,1-8,400 bar,,L1,,,active
PHEN-Synergi-HydroRP-4um-150x3.0,Synergi-HydroRP-4um-150x3.0,Phenomenex,Synergi 4 µm Hydro-RP 80 Å,"Synergi 4 µm Hydro-RP 80 Å; Series: Synergi Hydro-RP 4 µm; Specifications: Particle Size: 4 µm, Phase Type: Hydro-RP, Pore Size: 80Å, Dimensions: 150 x 3.0 mm",4,80,150,3.0,Hydro-RP,1,8,1-8,400 bar,,L1,,,active
PHEN-Synergi-HydroRP-4um-150x4.6,Synergi-HydroRP-4um-150x4.6,Phenomenex,Synergi 4 µm Hydro-RP 80 Å,"Synergi 4 µm Hydro-RP 80 Å; Series: Synergi Hydro-RP 4 µm; Specifications: Particle Size: 4 µm, Phase Type: Hydro-RP, Pore Size: 80Å, Dimensions: 150 x 4.6 mm",4,80,150,4.6,Hydro-RP,1,8,1-8,400 bar,,L1,,,active
PHEN-Synergi-HydroRP-4um-250x2.0,Synergi-HydroRP-4um-250x2.0,Phenomenex,Synergi 4 µm Hydro-RP 80 Å,"Synergi 4 µm Hydro-RP 80 Å; Series: Synergi Hydro-RP 4 µm; Specifications: Particle Size: 4 µm, Phase Type: Hydro-RP, Pore Size: 80Å, Dimensions: 250 x 2.0 mm",4,80,250,2.0,Hydro-RP,1,8,1-8,400 bar,,L1,,,active
PHEN-Synergi-HydroRP-4um-250x3.0,Synergi-HydroRP-4um-250x3.0,Phenomenex,Synergi 4 µm Hydro-RP 80 Å,"Synergi 4 µm Hydro-RP 80 Å; Series: Synergi Hydro-RP 4 µm; Specifications: Particle Size: 4 µm, Phase Type: Hydro-RP, Pore Size: 80Å, Dimensions: 250 x 3.0 mm",4,80,250,3.0,Hydro-RP,1,8,1-8,400 bar,,L1,,,active
PHEN-Synergi-HydroRP-4um-250x4.6,Synergi-HydroRP-4um-250x4.6,Phenomenex,Synergi 4 µm Hydro-RP 80 Å,"Synergi 4 µm Hydro-RP 80 Å; Series: Synergi Hydro-RP 4 µm; Specifications: Particle Size: 4 µm, Phase Type: Hydro-RP, Pore Size: 80Å, Dimensions: 250 x 4.6 mm",4,80,250,4.6,Hydro-RP,1,8,1-8,400 bar,,L1,,,active
PHEN-Synergi-PolarRP-4um-100x2.0,Synergi-PolarRP-4um-100x2.0,Phenomenex,Synergi 4 µm Polar-RP 80 Å,"Synergi 4 µm Polar-RP 80 Å; Series: Synergi Polar-RP 4 µm; Specifications: Particle Size: 4 µm, Phase Type: Polar-RP, Pore Size: 80Å, Dimensions: 100 x 2.0 mm",4,80,100,2.0,Polar-RP,1,8,1-8,400 bar,,,,,active
PHEN-Synergi-PolarRP-4um-100x3.0,Synergi-PolarRP-4um-100x3.0,Phenomenex,Synergi 4 µm Polar-RP 80 Å,"Synergi 4 µm Polar-RP 80 Å; Series: Synergi Polar-RP 4 µm; Specifications: Particle Size: 4 µm, Phase Type: Polar-RP, Pore Size: 80Å, Dimensions: 100 x 3.0 mm",4,80,100,3.0,Polar-RP,1,8,1-8,400 bar,,,,,active
PHEN-Synergi-PolarRP-4um-100x4.6,Synergi-PolarRP-4um-100x4.6,Phenomenex,Synergi 4 µm Polar-RP 80 Å,"Synergi 4 µm Polar-RP 80 Å; Series: Synergi Polar-RP 4 µm; Specifications: Particle Size: 4 µm, Phase Type: Polar-RP, Pore Size: 80Å, Dimensions: 100 x 4.6 mm",4,80,100,4.6,Polar-RP,1,8,1-8,400 bar,,,,,active
PHEN-Synergi-PolarRP-4um-150x2.0,Synergi-PolarRP-4um-150x2.0,Phenomenex,Synergi 4 µm Polar-RP 80 Å,"Synergi 4 µm Polar-RP 80 Å; Series: Synergi Polar-RP 4 µm; Specifications: Particle Size: 4 µm, Phase Type: Polar-RP, Pore Size: 80Å, Dimensions: 150 x 2.0 mm",4,80,150,2.0,Polar-RP,1,8,1-8,400 bar,,,,,active
PHEN-Synergi-PolarRP-4um-150x3.0,Synergi-PolarRP-4um-150x3.0,Phenomenex,Synergi 4 µm Polar-RP 80 Å,"Synergi 4 µm Polar-RP 80 Å; Series: Synergi Polar-RP 4 µm; Specifications: Particle Size: 4 µm, Phase Type: Polar-RP, Pore Size: 80Å, Dimensions: 150 x 3.0 mm",4,80,150,3.0,Polar-RP,1,8,1-8,400 bar,,,,,active
PHEN-Synergi-PolarRP-4um-150x4.6,Synergi-PolarRP-4um-150x4.6,Phenomenex,Synergi 4 µm Polar-RP 80 Å,"Synergi 4 µm Polar-RP 80 Å; Series: Synergi Polar-RP 4 µm; Specifications: Particle Size: 4 µm, Phase Type: Polar-RP, Pore Size: 80Å, Dimensions: 150 x 4.6 mm",4,80,150,4.6,Polar-RP,1,8,1-8,400 bar,,,,,active
PHEN-Synergi-PolarRP-4um-250x2.0,Synergi-PolarRP-4um-250x2.0,Phenomenex,Synergi 4 µm Polar-RP 80 Å,"Synergi 4 µm Polar-RP 80 Å; Series: Synergi Polar-RP 4 µm; Specifications: Particle Size: 4 µm, Phase Type: Polar-RP, Pore Size: 80Å, Dimensions: 250 x 2.0 mm",4,80,250,2.0,Polar-RP,1,8,1-8,400 bar,,,,,active
PHEN-Synergi-PolarRP-4um-250x3.0,Synergi-PolarRP-4um-250x3.0,Phenomenex,Synergi 4 µm Polar-RP 80 Å,"Synergi 4 µm Polar-RP 80 Å; Series: Synergi Polar-RP 4 µm; Specifications: Particle Size: 4 µm, Phase Type: Polar-RP, Pore Size: 80Å, Dimensions: 250 x 3.0 mm",4,80,250,3.0,Polar-RP,1,8,1-8,400 bar,,,,,active
PHEN-Synergi-PolarRP-4um-250x4.6,Synergi-PolarRP-4um-250x4.6,Phenomenex,Synergi 4 µm Polar-RP 80 Å,"Synergi 4 µm Polar-RP 80 Å; Series: Synergi Polar-RP 4 µm; Specifications: Particle Size: 4 µm, Phase Type: Polar-RP, Pore Size: 80Å, Dimensions: 250 x 4.6 mm",4,80,250,4.6,Polar-RP,1,8,1-8,400 bar,,,,,active
PHEN-Gemini-NX-C18-3um-50x2.0,Gemini-NX-C18-3um-50x2.0,Phenomenex,Gemini NX 3 µm C18 110 Å,"Gemini NX 3 µm C18 110 Å; Series: Gemini NX-C18 3 µm; Specifications: Particle Size: 3 µm, Phase Type: C18, Pore Size: 110Å, Dimensions: 50 x 2.0 mm",3,110,50,2.0,C18,1,12,1-12,400 bar,,L1,,,active
PHEN-Gemini-NX-C18-3um-50x3.0,Gemini-NX-C18-3um-50x3.0,Phenomenex,Gemini NX 3 µm C18 110 Å,"Gemini NX 3 µm C18 110 Å; Series: Gemini NX-C18 3 µm; Specifications: Particle Size: 3 µm, Phase Type: C18, Pore Size: 110Å, Dimensions: 50 x 3.0 mm",3,110,50,3.0,C18,1,12,1-12,400 bar,,L1,,,active
PHEN-Gemini-NX-C18-3um-50x4.6,Gemini-NX-C18-3um-50x4.6,Phenomenex,Gemini NX 3 µm C18 110 Å,"Gemini NX 3 µm C18 110 Å; Series: Gemini NX-C18 3 µm; Specifications: Particle Size: 3 µm, Phase Type: C18, Pore Size: 110Å, Dimensions: 50 x 4.6 mm",3,110,50,4.6,C18,1,12,1-12,400 bar,,L1,,,active
PHEN-Gemini-NX-C18-3um-100x2.0,Gemini-NX-C18-3um-100x2.0,Phenomenex,Gemini NX 3 µm C18 110 Å,"Gemini NX 3 µm C18 110 Å; Series: Gemini NX-C18 3 µm; Specifications: Particle Size: 3 µm, Phase Type: C18, Pore Size: 110Å, Dimensions: 100 x 2.0 mm",3,110,100,2.0,C18,1,12,1-12,400 bar,,L1,,,active
PHEN-Gemini-NX-C18-3um-100x3.0,Gemini-NX-C18-3um-100x3.0,Phenomenex,Gemini NX 3 µm C18 110 Å,"Gemini NX 3 µm C18 110 Å; Series: Gemini NX-C18 3 µm; Specifications: Particle Size: 3 µm, Phase Type: C18, Pore Size: 110Å, Dimensions: 100 x 3.0 mm",3,110,100,3.0,C18,1,12,1-12,400 bar,,L1,,,active
PHEN-Gemini-NX-C18-3um-100x4.6,Gemini-NX-C18-3um-100x4.6,Phenomenex,Gemini NX 3 µm C18 110 Å,"Gemini NX 3 µm C18 110 Å; Series: Gemini NX-C18 3 µm; Specifications: Particle Size: 3 µm, Phase Type: C18, Pore Size: 110Å, Dimensions: 100 x 4.6 mm",3,110,100,4.6,C18,1,12,1-12,400 bar,,L1,,,active
PHEN-Gemini-NX-C18-3um-150x2.0,Gemini-NX-C18-3um-150x2.0,Phenomenex,Gemini NX 3 µm C18 110 Å,"Gemini NX 3 µm C18 110 Å; Series: Gemini NX-C18 3 µm; Specifications: Particle Size: 3 µm, Phase Type: C18, Pore Size: 110Å, Dimensions: 150 x 2.0 mm",3,110,150,2.0,C18,1,12,1-12,400 bar,,L1,,,active
PHEN-Gemini-NX-C18-3um-150x3.0,Gemini-NX-C18-3um-150x3.0,Phenomenex,Gemini NX 3 µm C18 110 Å,"Gemini NX 3 µm C18 110 Å; Series: Gemini NX-C18 3 µm; Specifications: Particle Size: 3 µm, Phase Type: C18, Pore Size: 110Å, Dimensions: 150 x 3.0 mm",3,110,150,3.0,C18,1,12,1-12,400 bar,,L1,,,active
PHEN-Gemini-NX-C18-3um-150x4.6,Gemini-NX-C18-3um-150x4.6,Phenomenex,Gemini NX 3 µm C18 110 Å,"Gemini NX 3 µm C18 110 Å; Series: Gemini NX-C18 3 µm; Specifications: Particle Size: 3 µm, Phase Type: C18, Pore Size: 110Å, Dimensions: 150 x 4.6 mm",3,110,150,4.6,C18,1,12,1-12,400 bar,,L1,,,active
PHEN-Gemini-NX-C18-5um-50x2.0,Gemini-NX-C18-5um-50x2.0,Phenomenex,Gemini NX 5 µm C18 110 Å,"Gemini NX 5 µm C18 110 Å; Series: Gemini NX-C18 5 µm; Specifications: Particle Size: 5 µm, Phase Type: C18, Pore Size: 110Å, Dimensions: 50 x 2.0 mm",5,110,50,2.0,C18,1,12,1-12,400 bar,,L1,,,active
PHEN-Gemini-NX-C18-5um-50x3.0,Gemini-NX-C18-5um-50x3.0,Phenomenex,Gemini NX 5 µm C18 110 Å,"Gemini NX 5 µm C18 110 Å; Series: Gemini NX-C18 5 µm; Specifications: Particle Size: 5 µm, Phase Type: C18, Pore Size: 110Å, Dimensions: 50 x 3.0 mm",5,110,50,3.0,C18,1,12,1-12,400 bar,,L1,,,active
PHEN-Gemini-NX-C18-5um-50x4.6,Gemini-NX-C18-5um-50x4.6,Phenomenex,Gemini NX 5 µm C18 110 Å,"Gemini NX 5 µm C18 110 Å; Series: Gemini NX-C18 5 µm; Specifications: Particle Size: 5 µm, Phase Type: C18, Pore Size: 110Å, Dimensions: 50 x 4.6 mm",5,110,50,4.6,C18,1,12,1-12,400 bar,,L1,,,active
PHEN-Gemini-NX-C18-5um-100x2.0,Gemini-NX-C18-5um-100x2.0,Phenomenex,Gemini NX 5 µm C18 110 Å,"Gemini NX 5 µm C18 110 Å; Series: Gemini NX-C18 5 µm; Specifications: Particle Size: 5 µm, Phase Type: C18, Pore Size: 110Å, Dimensions: 100 x 2.0 mm",5,110,100,2.0,C18,1,12,1-12,400 bar,,L1,,,active
PHEN-Gemini-NX-C18-5um-100x3.0,Gemini-NX-C18-5um-100x3.0,Phenomenex,Gemini NX 5 µm C18 110 Å,"Gemini NX 5 µm C18 110 Å; Series: Gemini NX-C18 5 µm; Specifications: Particle Size: 5 µm, Phase Type: C18, Pore Size: 110Å, Dimensions: 100 x 3.0 mm",5,110,100,3.0,C18,1,12,1-12,400 bar,,L1,,,active
PHEN-Gemini-NX-C18-5um-100x4.6,Gemini-NX-C18-5um-100x4.6,Phenomenex,Gemini NX 5 µm C18 110 Å,"Gemini NX 5 µm C18 110 Å; Series: Gemini NX-C18 5 µm; Specifications: Particle Size: 5 µm, Phase Type: C18, Pore Size: 110Å, Dimensions: 100 x 4.6 mm",5,110,100,4.6,C18,1,12,1-12,400 bar,,L1,,,active
