productId,partNumber,brand,name,description,descriptionQuality,specifications,imageUrl,catalogUrl,technicalDocUrl,crawlStatus,failureReason
AGIL-883725-901,883725-901,Agilent,883725-901,"ZORBAX
Part Number:883725-901
ZORBAX Bonus-RP, 2.1 x 150 mm, 5 µm.",low,"{""Brand"": ""ZORBAX"", ""Carbon Load"": ""9.5 %"", ""Endcapped"": ""Triple"", ""Guard Column"": ""No"", ""Hardware"": ""Conventional"", ""Inner Diameter (ID)"": ""2.1 mm"", ""LC Platform"": ""HPLC"", ""Length"": ""150 mm"", ""Maximum Temperature"": ""40 °C at pH 8-960 °C at pH 2-8"", ""Molecular Weight Lower Limit"": ""0 Da"", ""Molecular Weight Upper Limit"": ""3000 Da"", ""Particle Size"": ""5 µm"", ""Particle Type"": ""Fully Porous"", ""Phase"": ""Bonus-RP"", ""Pore Size"": ""80 Å"", ""Pressure Rating"": ""400 bar"", ""Separation Mode"": ""Reversed Phase"", ""Shipping Solvent"": ""Methanol/Water"", ""UNSPSC Code"": ""41115711"", ""USP Designation"": ""L60"", ""pH Range"": ""2-9""}",https://www.agilent.com/cs/publishingimages/image-20250211-121406.jpg,https://www.agilent.com/store/en_US/Prod-883725-901/883725-901,,success,
AGIL-883975-314,883975-314,Agilent,883975-314,"ZORBAX StableBond Aq Column, 3.0 x 150 mm, 5 µm, 400 bar. Designed for highly aqueous mobile phases, features alkyl reversed-phase chemistry, retains hydrophilic compounds, prevents phase collapse. Ideal for hydrophilic compound analysis.",high,"{""Brand"": ""ZORBAX"", ""Endcapped"": ""No"", ""Guard Column"": ""No"", ""Hardware"": ""Conventional"", ""Inner Diameter (ID)"": ""3.0 mm"", ""LC Platform"": ""HPLC"", ""Length"": ""150 mm"", ""Maximum Temperature"": ""40 °C at pH 6-880 °C at pH 1-6"", ""Molecular Weight Lower Limit"": ""0 Da"", ""Molecular Weight Upper Limit"": ""3000 Da"", ""Particle Size"": ""5 µm"", ""Particle Type"": ""Fully Porous"", ""Phase"": ""SB-Aq"", ""Pore Size"": ""80 Å"", ""Pressure Rating"": ""400 bar"", ""Separation Mode"": ""Reversed Phase"", ""Shipping Solvent"": ""Methanol/Water"", ""UNSPSC Code"": ""41115711"", ""USP Designation"": ""L96"", ""pH Range"": ""1-8""}",https://www.agilent.com/cs/publishingimages/image-20250211-121406.jpg,https://www.agilent.com/store/en_US/Prod-883975-314/883975-314,,success,
AGIL-959757-902,959757-902,Agilent,959757-902,"ZORBAX Eclipse Plus
Part Number:959757-902
ZORBAX RRHD Eclipse Plus C18 Column, 2.1 x 50 mm, 1.",low,"{""Agency Method"": ""EPA 533"", ""Brand"": ""ZORBAX"", ""Carbon Load"": ""9 %"", ""Endcapped"": ""Double"", ""Guard Column"": ""No"", ""Hardware"": ""Conventional"", ""Inner Diameter (ID)"": ""2.1 mm"", ""LC Platform"": ""Low Dispersion UHPLCUHPLC"", ""Length"": ""50 mm"", ""Maximum Temperature"": ""40 °C at pH 6-960 °C at pH 2-6"", ""Molecular Weight Lower Limit"": ""0 Da"", ""Molecular Weight Upper Limit"": ""3000 Da"", ""Particle Size"": ""1.8 µm"", ""Particle Type"": ""Fully Porous"", ""Phase"": ""Eclipse Plus C18"", ""Pore Size"": ""95 Å"", ""Pressure Rating"": ""1200 bar"", ""Separation Mode"": ""Reversed Phase"", ""Shipping Solvent"": ""Acetonitrile/Water"", ""UNSPSC Code"": ""41115709"", ""USP Designation"": ""L1"", ""pH Range"": ""2-9""}",https://www.agilent.com/cs/publishingimages/image-20250211-121406.jpg,https://www.agilent.com/store/en_US/Prod-959757-902/959757-902,,success,
AGIL-959941-902,959941-902,Agilent,959941-902,"ZORBAX Eclipse Plus
Part Number:959941-902
ZORBAX RRHT Eclipse Plus C18 Column, 4.6 x 50 mm, 1.",low,"{""Brand"": ""ZORBAX"", ""Carbon Load"": ""9 %"", ""Endcapped"": ""Double"", ""Guard Column"": ""No"", ""Hardware"": ""Conventional"", ""Inner Diameter (ID)"": ""4.6 mm"", ""LC Platform"": ""UHPLC"", ""Length"": ""50 mm"", ""Maximum Temperature"": ""40 °C at pH 6-960 °C at pH 2-6"", ""Molecular Weight Lower Limit"": ""0 Da"", ""Molecular Weight Upper Limit"": ""3000 Da"", ""Particle Size"": ""1.8 µm"", ""Particle Type"": ""Fully Porous"", ""Phase"": ""Eclipse Plus C18"", ""Pore Size"": ""95 Å"", ""Pressure Rating"": ""600 bar"", ""Separation Mode"": ""Reversed Phase"", ""Shipping Solvent"": ""Acetonitrile/Water"", ""UNSPSC Code"": ""41115709"", ""USP Designation"": ""L1"", ""pH Range"": ""2-9""}",https://www.agilent.com/cs/publishingimages/image-20250211-121406.jpg,https://www.agilent.com/store/en_US/Prod-959941-902/959941-902,,success,
AGIL-959961-302,959961-302,Agilent,959961-302,"Water
UNSPSC Code
41115709
USP Designation
L1
pH Range
2-9
  Customers Also Bought These Products
J&W DB-1ms GC Column, 12 m, 0.20 mm, 0.",medium,"{""Brand"": ""ZORBAX"", ""Carbon Load"": ""9 %"", ""Endcapped"": ""Double"", ""Guard Column"": ""No"", ""Hardware"": ""Conventional"", ""Inner Diameter (ID)"": ""3 mm"", ""LC Platform"": ""HPLC"", ""Length"": ""100 mm"", ""Maximum Temperature"": ""40 °C at pH 6-960 °C at pH 2-6"", ""Molecular Weight Lower Limit"": ""0 Da"", ""Molecular Weight Upper Limit"": ""3000 Da"", ""Particle Size"": ""3.5 µm"", ""Particle Type"": ""Fully Porous"", ""Phase"": ""Eclipse Plus C18"", ""Pore Size"": ""95 Å"", ""Pressure Rating"": ""400 bar"", ""Separation Mode"": ""Reversed Phase"", ""Shipping Solvent"": ""Methanol/Water"", ""UNSPSC Code"": ""41115709"", ""USP Designation"": ""L1"", ""pH Range"": ""2-9""}",https://www.agilent.com/cs/publishingimages/image-20250211-121406.jpg,https://www.agilent.com/store/en_US/Prod-959961-302/959961-302,,success,
AGIL-959993-902,959993-902,Agilent,"ZORBAX Eclipse Plus C18 Reversed-Phase HPLC Column, 4","ZORBAX Eclipse Plus C18 Reversed-Phase HPLC Column, 4.6 x 150 mm, 5 µm, 400 bar. Superior, reproducible separations for basic compounds, acids, and neutrals. High-speed reverse-phase HPLC.",medium,"{""Brand"": ""ZORBAX"", ""Carbon Load"": ""9 %"", ""Endcapped"": ""Double"", ""Guard Column"": ""No"", ""Hardware"": ""Conventional"", ""Inner Diameter (ID)"": ""4.6 mm"", ""LC Platform"": ""HPLC"", ""Length"": ""150 mm"", ""Maximum Temperature"": ""40 °C at pH 6-960 °C at pH 2-6"", ""Molecular Weight Lower Limit"": ""0 Da"", ""Molecular Weight Upper Limit"": ""3000 Da"", ""Particle Size"": ""5 µm"", ""Particle Type"": ""Fully Porous"", ""Phase"": ""Eclipse Plus C18"", ""Pore Size"": ""95 Å"", ""Pressure Rating"": ""400 bar"", ""Separation Mode"": ""Reversed Phase"", ""Shipping Solvent"": ""Methanol/Water"", ""UNSPSC Code"": ""41115709"", ""USP Designation"": ""L1"", ""pH Range"": ""2-9""}",https://www.agilent.com/cs/publishingimages/image-20250211-121406.jpg,https://www.agilent.com/store/en_US/Prod-959993-902/959993-902,,success,
AGIL-990967-202,990967-202,Agilent,990967-202,"ZORBAX Eclipse XDB
Part Number:990967-202
ZORBAX Eclipse XDB 80Å C18, 9.4 x 250 mm, 5 µm.",low,"{""Brand"": ""ZORBAX"", ""Carbon Load"": ""10 %"", ""Endcapped"": ""Double"", ""Guard Column"": ""Yes"", ""Hardware"": ""Cartridge"", ""Inner Diameter (ID)"": ""9.4 mm"", ""LC Platform"": ""Preparative HPLC"", ""Length"": ""250 mm"", ""Maximum Temperature"": ""40 °C at pH 6-960 °C at pH 2-6"", ""Molecular Weight Lower Limit"": ""0 Da"", ""Molecular Weight Upper Limit"": ""3000 Da"", ""Particle Size"": ""5 µm"", ""Particle Type"": ""Fully Porous"", ""Phase"": ""Eclipse XDB-C18"", ""Pore Size"": ""80 Å"", ""Pressure Rating"": ""400 bar"", ""Separation Mode"": ""Reversed Phase"", ""UNSPSC Code"": ""41115709"", ""USP Designation"": ""L1"", ""pH Range"": ""2-9""}",https://www.agilent.com/cs/publishingimages/image-20250211-121406.jpg,https://www.agilent.com/store/en_US/Prod-990967-202/990967-202,,success,
AGIL-990967-902,990967-902,Agilent,"ZORBAX Eclipse XDB-C18 HPLC Column, 4","ZORBAX Eclipse XDB-C18 HPLC Column, 4.6 x 250 mm, 5 µm, 400 bar. Offer enhanced retention for polar compounds, ensuring sharp peak shapes. Ideal columns for complex sample analysis in pharmaceuticals and environmental testing.",high,"{""Agency Method"": ""ASTM D5297ASTM D5837ASTM D6844ASTM E2037"", ""Brand"": ""ZORBAX"", ""Carbon Load"": ""10 %"", ""Endcapped"": ""Double"", ""Guard Column"": ""No"", ""Hardware"": ""Conventional"", ""Inner Diameter (ID)"": ""4.6 mm"", ""LC Platform"": ""HPLC"", ""Length"": ""250 mm"", ""Maximum Temperature"": ""40 °C at pH 6-960 °C at pH 2-6"", ""Molecular Weight Lower Limit"": ""0 Da"", ""Molecular Weight Upper Limit"": ""3000 Da"", ""Particle Size"": ""5 µm"", ""Particle Type"": ""Fully Porous"", ""Phase"": ""Eclipse XDB-C18"", ""Pore Size"": ""80 Å"", ""Pressure Rating"": ""400 bar"", ""Separation Mode"": ""Reversed Phase"", ""Shipping Solvent"": ""Methanol/Water"", ""UNSPSC Code"": ""41115709"", ""USP Designation"": ""L1"", ""pH Range"": ""2-9""}",https://www.agilent.com/cs/publishingimages/image-20250211-121406.jpg,https://www.agilent.com/store/en_US/Prod-990967-902/990967-902,,success,
AGIL-PL1580-1301,PL1580-1301,Agilent,PL1580-1301,"Customers Also Bought These Products
AdvanceBio SEC 300Å HPLC Column, 4.6 x 300 mm, 2.",low,"{""Brand"": ""AdvanceBio SEC"", ""Guard Column"": ""Yes"", ""Hardware"": ""SS"", ""Inner Diameter (ID)"": ""4.6 mm"", ""LC Platform"": ""Stainless Steel"", ""Length"": ""50 mm"", ""Maximum Temperature"": ""80 °C"", ""Molecular Weight Lower Limit"": ""5000 Da"", ""Molecular Weight Upper Limit"": ""1250000 Da"", ""Part Number Application Domain"": ""Biopharma"", ""Part Number Application"": ""Aggregate & Fragment AnalysisMonoclonal Antibodies (mABs)Proteins"", ""Particle Size"": ""2.7 µm"", ""Particle Type"": ""Fully Porous"", ""Phase"": ""SEC"", ""Pore Size"": ""300 Å"", ""Pressure Rating"": ""400 bar"", ""Separation Mode"": ""Size Exclusion (SEC)"", ""Shipping Solvent"": ""0.02% Sodium Azide"", ""Technique"": ""LC"", ""UNSPSC Code"": ""41115711"", ""pH Range"": ""2-8.5""}",https://www.agilent.com/cs/publishingimages/image-20250211-121406.jpg,https://www.agilent.com/store/en_US/Prod-PL1580-1301/PL1580-1301,,success,
AGIL-PL1580-5301,PL1580-5301,Agilent,"AdvanceBio SEC 300Å HPLC Column, 4","AdvanceBio SEC 300Å HPLC Column, 4.6 x 300 mm, 2.7 µm. Size exclusion column for efficient aggregate analysis of proteins, including monoclonal antibodies. The resolving range is 5-1,250 kDa.",medium,"{""Brand"": ""AdvanceBio SEC"", ""Hardware"": ""SS"", ""Inner Diameter (ID)"": ""4.6 mm"", ""LC Platform"": ""Stainless Steel"", ""Length"": ""300 mm"", ""Maximum Temperature"": ""80 °C"", ""Molecular Weight Lower Limit"": ""5000 Da"", ""Molecular Weight Upper Limit"": ""1250000 Da"", ""Part Number Application Domain"": ""Biopharma"", ""Part Number Application"": ""Aggregate & Fragment AnalysisMonoclonal Antibodies (mABs)Proteins"", ""Particle Size"": ""2.7 µm"", ""Particle Type"": ""Fully Porous"", ""Phase"": ""SEC"", ""Pore Size"": ""300 Å"", ""Pressure Rating"": ""400 bar"", ""Separation Mode"": ""Size Exclusion (SEC)"", ""Shipping Solvent"": ""0.02% Sodium Azide"", ""Technique"": ""LC"", ""UNSPSC Code"": ""41115711"", ""pH Range"": ""2-8.5""}",https://www.agilent.com/cs/publishingimages/image-20250211-121406.jpg,https://www.agilent.com/store/en_US/Prod-PL1580-5301/PL1580-5301,,success,
