brand,productId,partNumber,name,series,phaseType,particleSize,columnLength,innerDiameter,poreSize,productType,application,status,price,sorbentMass,cartridgeVolume,membraneType,diameter,material,volume,consumableType,mode,filmThickness,polarity,separationType
Waters,WATS-00095,WAT-000095,"SunFire C8, 3.5 µm, 4.6 x 50 mm",SunFire C8,C8,3.5,50,4.6,100.0,HPLC Column,,active,,,,,,,,,,,,
Waters,WATS-00096,WAT-000096,"SunFire C8, 3.5 µm, 2.1 x 100 mm",SunFire C8,C8,3.5,100,2.1,100.0,HPLC Column,,active,,,,,,,,,,,,
Waters,WATS-00097,WAT-000097,"SunFire C8, 3.5 µm, 4.6 x 100 mm",SunFire C8,C8,3.5,100,4.6,100.0,HPLC Column,,active,,,,,,,,,,,,
Waters,WATS-00098,WAT-000098,"SunFire C8, 3.5 µm, 2.1 x 150 mm",SunFire C8,C8,3.5,150,2.1,100.0,HPLC Column,,active,,,,,,,,,,,,
Waters,WATS-00099,WAT-000099,"SunFire C8, 3.5 µm, 4.6 x 150 mm",SunFire C8,C8,3.5,150,4.6,100.0,HPLC Column,,active,,,,,,,,,,,,
Waters,WATS-00100,WAT-000100,"SunFire C8, 3.5 µm, 4.6 x 250 mm",SunFire C8,C8,3.5,250,4.6,100.0,HPLC Column,,active,,,,,,,,,,,,
Agilent,AGIL-00001,AGL-000001,"ZORBAX Eclipse Plus C18, 1.8 µm, 2.1 x 30 mm",ZORBAX Eclipse Plus C18,C18,1.8,30,2.1,95.0,HPLC Column,,active,,,,,,,,,,,,
Agilent,AGIL-00002,AGL-000002,"ZORBAX Eclipse Plus C18, 1.8 µm, 2.1 x 50 mm",ZORBAX Eclipse Plus C18,C18,1.8,50,2.1,95.0,HPLC Column,,active,,,,,,,,,,,,
Agilent,AGIL-00003,AGL-000003,"ZORBAX Eclipse Plus C18, 1.8 µm, 4.6 x 50 mm",ZORBAX Eclipse Plus C18,C18,1.8,50,4.6,95.0,HPLC Column,,active,,,,,,,,,,,,
Agilent,AGIL-00004,AGL-000004,"ZORBAX Eclipse Plus C18, 1.8 µm, 2.1 x 100 mm",ZORBAX Eclipse Plus C18,C18,1.8,100,2.1,95.0,HPLC Column,,active,,,,,,,,,,,,
Agilent,AGIL-00005,AGL-000005,"ZORBAX Eclipse Plus C18, 1.8 µm, 4.6 x 100 mm",ZORBAX Eclipse Plus C18,C18,1.8,100,4.6,95.0,HPLC Column,,active,,,,,,,,,,,,
Agilent,AGIL-00006,AGL-000006,"ZORBAX Eclipse Plus C18, 1.8 µm, 2.1 x 150 mm",ZORBAX Eclipse Plus C18,C18,1.8,150,2.1,95.0,HPLC Column,,active,,,,,,,,,,,,
Agilent,AGIL-00007,AGL-000007,"ZORBAX Eclipse Plus C18, 1.8 µm, 4.6 x 150 mm",ZORBAX Eclipse Plus C18,C18,1.8,150,4.6,95.0,HPLC Column,,active,,,,,,,,,,,,
Agilent,AGIL-00008,AGL-000008,"ZORBAX Eclipse Plus C18, 1.8 µm, 4.6 x 250 mm",ZORBAX Eclipse Plus C18,C18,1.8,250,4.6,95.0,HPLC Column,,active,,,,,,,,,,,,
Agilent,AGIL-00009,AGL-000009,"ZORBAX Eclipse Plus C18, 3.5 µm, 2.1 x 30 mm",ZORBAX Eclipse Plus C18,C18,3.5,30,2.1,95.0,HPLC Column,,active,,,,,,,,,,,,
Agilent,AGIL-00010,AGL-000010,"ZORBAX Eclipse Plus C18, 3.5 µm, 2.1 x 50 mm",ZORBAX Eclipse Plus C18,C18,3.5,50,2.1,95.0,HPLC Column,,active,,,,,,,,,,,,
Agilent,AGIL-00011,AGL-000011,"ZORBAX Eclipse Plus C18, 3.5 µm, 4.6 x 50 mm",ZORBAX Eclipse Plus C18,C18,3.5,50,4.6,95.0,HPLC Column,,active,,,,,,,,,,,,
Agilent,AGIL-00012,AGL-000012,"ZORBAX Eclipse Plus C18, 3.5 µm, 2.1 x 100 mm",ZORBAX Eclipse Plus C18,C18,3.5,100,2.1,95.0,HPLC Column,,active,,,,,,,,,,,,
Agilent,AGIL-00013,AGL-000013,"ZORBAX Eclipse Plus C18, 3.5 µm, 4.6 x 100 mm",ZORBAX Eclipse Plus C18,C18,3.5,100,4.6,95.0,HPLC Column,,active,,,,,,,,,,,,
Agilent,AGIL-00014,AGL-000014,"ZORBAX Eclipse Plus C18, 3.5 µm, 2.1 x 150 mm",ZORBAX Eclipse Plus C18,C18,3.5,150,2.1,95.0,HPLC Column,,active,,,,,,,,,,,,
Agilent,AGIL-00015,AGL-000015,"ZORBAX Eclipse Plus C18, 3.5 µm, 4.6 x 150 mm",ZORBAX Eclipse Plus C18,C18,3.5,150,4.6,95.0,HPLC Column,,active,,,,,,,,,,,,
Agilent,AGIL-00016,AGL-000016,"ZORBAX Eclipse Plus C18, 3.5 µm, 4.6 x 250 mm",ZORBAX Eclipse Plus C18,C18,3.5,250,4.6,95.0,HPLC Column,,active,,,,,,,,,,,,
Agilent,AGIL-00017,AGL-000017,"ZORBAX Eclipse Plus C8, 3.5 µm, 2.1 x 30 mm",ZORBAX Eclipse Plus C8,C8,3.5,30,2.1,95.0,HPLC Column,,active,,,,,,,,,,,,
Agilent,AGIL-00018,AGL-000018,"ZORBAX Eclipse Plus C8, 3.5 µm, 2.1 x 50 mm",ZORBAX Eclipse Plus C8,C8,3.5,50,2.1,95.0,HPLC Column,,active,,,,,,,,,,,,
Agilent,AGIL-00019,AGL-000019,"ZORBAX Eclipse Plus C8, 3.5 µm, 4.6 x 50 mm",ZORBAX Eclipse Plus C8,C8,3.5,50,4.6,95.0,HPLC Column,,active,,,,,,,,,,,,
Agilent,AGIL-00020,AGL-000020,"ZORBAX Eclipse Plus C8, 3.5 µm, 2.1 x 100 mm",ZORBAX Eclipse Plus C8,C8,3.5,100,2.1,95.0,HPLC Column,,active,,,,,,,,,,,,
Agilent,AGIL-00021,AGL-000021,"ZORBAX Eclipse Plus C8, 3.5 µm, 4.6 x 100 mm",ZORBAX Eclipse Plus C8,C8,3.5,100,4.6,95.0,HPLC Column,,active,,,,,,,,,,,,
Agilent,AGIL-00022,AGL-000022,"ZORBAX Eclipse Plus C8, 3.5 µm, 2.1 x 150 mm",ZORBAX Eclipse Plus C8,C8,3.5,150,2.1,95.0,HPLC Column,,active,,,,,,,,,,,,
Agilent,AGIL-00023,AGL-000023,"ZORBAX Eclipse Plus C8, 3.5 µm, 4.6 x 150 mm",ZORBAX Eclipse Plus C8,C8,3.5,150,4.6,95.0,HPLC Column,,active,,,,,,,,,,,,
Agilent,AGIL-00024,AGL-000024,"ZORBAX Eclipse Plus C8, 3.5 µm, 4.6 x 250 mm",ZORBAX Eclipse Plus C8,C8,3.5,250,4.6,95.0,HPLC Column,,active,,,,,,,,,,,,
Agilent,AGIL-00025,AGL-000025,"ZORBAX Eclipse XDB-C18, 5 µm, 2.1 x 30 mm",ZORBAX Eclipse XDB-C18,C18,5.0,30,2.1,80.0,HPLC Column,,active,,,,,,,,,,,,
Agilent,AGIL-00026,AGL-000026,"ZORBAX Eclipse XDB-C18, 5 µm, 2.1 x 50 mm",ZORBAX Eclipse XDB-C18,C18,5.0,50,2.1,80.0,HPLC Column,,active,,,,,,,,,,,,
Agilent,AGIL-00027,AGL-000027,"ZORBAX Eclipse XDB-C18, 5 µm, 4.6 x 50 mm",ZORBAX Eclipse XDB-C18,C18,5.0,50,4.6,80.0,HPLC Column,,active,,,,,,,,,,,,
Agilent,AGIL-00028,AGL-000028,"ZORBAX Eclipse XDB-C18, 5 µm, 2.1 x 100 mm",ZORBAX Eclipse XDB-C18,C18,5.0,100,2.1,80.0,HPLC Column,,active,,,,,,,,,,,,
Agilent,AGIL-00029,AGL-000029,"ZORBAX Eclipse XDB-C18, 5 µm, 4.6 x 100 mm",ZORBAX Eclipse XDB-C18,C18,5.0,100,4.6,80.0,HPLC Column,,active,,,,,,,,,,,,
Agilent,AGIL-00030,AGL-000030,"ZORBAX Eclipse XDB-C18, 5 µm, 2.1 x 150 mm",ZORBAX Eclipse XDB-C18,C18,5.0,150,2.1,80.0,HPLC Column,,active,,,,,,,,,,,,
Agilent,AGIL-00031,AGL-000031,"ZORBAX Eclipse XDB-C18, 5 µm, 4.6 x 150 mm",ZORBAX Eclipse XDB-C18,C18,5.0,150,4.6,80.0,HPLC Column,,active,,,,,,,,,,,,
Agilent,AGIL-00032,AGL-000032,"ZORBAX Eclipse XDB-C18, 5 µm, 4.6 x 250 mm",ZORBAX Eclipse XDB-C18,C18,5.0,250,4.6,80.0,HPLC Column,,active,,,,,,,,,,,,
Agilent,AGIL-00033,AGL-000033,"Poroshell 120 EC-C18, 2.7 µm, 2.1 x 30 mm",Poroshell 120 EC-C18,C18,2.7,30,2.1,120.0,HPLC Column,,active,,,,,,,,,,,,
Agilent,AGIL-00034,AGL-000034,"Poroshell 120 EC-C18, 2.7 µm, 2.1 x 50 mm",Poroshell 120 EC-C18,C18,2.7,50,2.1,120.0,HPLC Column,,active,,,,,,,,,,,,
Agilent,AGIL-00035,AGL-000035,"Poroshell 120 EC-C18, 2.7 µm, 4.6 x 50 mm",Poroshell 120 EC-C18,C18,2.7,50,4.6,120.0,HPLC Column,,active,,,,,,,,,,,,
Agilent,AGIL-00036,AGL-000036,"Poroshell 120 EC-C18, 2.7 µm, 2.1 x 100 mm",Poroshell 120 EC-C18,C18,2.7,100,2.1,120.0,HPLC Column,,active,,,,,,,,,,,,
Agilent,AGIL-00037,AGL-000037,"Poroshell 120 EC-C18, 2.7 µm, 4.6 x 100 mm",Poroshell 120 EC-C18,C18,2.7,100,4.6,120.0,HPLC Column,,active,,,,,,,,,,,,
Agilent,AGIL-00038,AGL-000038,"Poroshell 120 EC-C18, 2.7 µm, 2.1 x 150 mm",Poroshell 120 EC-C18,C18,2.7,150,2.1,120.0,HPLC Column,,active,,,,,,,,,,,,
Agilent,AGIL-00039,AGL-000039,"Poroshell 120 EC-C18, 2.7 µm, 4.6 x 150 mm",Poroshell 120 EC-C18,C18,2.7,150,4.6,120.0,HPLC Column,,active,,,,,,,,,,,,
Agilent,AGIL-00040,AGL-000040,"Poroshell 120 EC-C18, 2.7 µm, 4.6 x 250 mm",Poroshell 120 EC-C18,C18,2.7,250,4.6,120.0,HPLC Column,,active,,,,,,,,,,,,
Agilent,AGIL-00041,AGL-000041,"Poroshell 120 EC-C8, 2.7 µm, 2.1 x 30 mm",Poroshell 120 EC-C8,C8,2.7,30,2.1,120.0,HPLC Column,,active,,,,,,,,,,,,
Agilent,AGIL-00042,AGL-000042,"Poroshell 120 EC-C8, 2.7 µm, 2.1 x 50 mm",Poroshell 120 EC-C8,C8,2.7,50,2.1,120.0,HPLC Column,,active,,,,,,,,,,,,
Agilent,AGIL-00043,AGL-000043,"Poroshell 120 EC-C8, 2.7 µm, 4.6 x 50 mm",Poroshell 120 EC-C8,C8,2.7,50,4.6,120.0,HPLC Column,,active,,,,,,,,,,,,
Agilent,AGIL-00044,AGL-000044,"Poroshell 120 EC-C8, 2.7 µm, 2.1 x 100 mm",Poroshell 120 EC-C8,C8,2.7,100,2.1,120.0,HPLC Column,,active,,,,,,,,,,,,
Agilent,AGIL-00045,AGL-000045,"Poroshell 120 EC-C8, 2.7 µm, 4.6 x 100 mm",Poroshell 120 EC-C8,C8,2.7,100,4.6,120.0,HPLC Column,,active,,,,,,,,,,,,
Agilent,AGIL-00046,AGL-000046,"Poroshell 120 EC-C8, 2.7 µm, 2.1 x 150 mm",Poroshell 120 EC-C8,C8,2.7,150,2.1,120.0,HPLC Column,,active,,,,,,,,,,,,
Agilent,AGIL-00047,AGL-000047,"Poroshell 120 EC-C8, 2.7 µm, 4.6 x 150 mm",Poroshell 120 EC-C8,C8,2.7,150,4.6,120.0,HPLC Column,,active,,,,,,,,,,,,
Agilent,AGIL-00048,AGL-000048,"Poroshell 120 EC-C8, 2.7 µm, 4.6 x 250 mm",Poroshell 120 EC-C8,C8,2.7,250,4.6,120.0,HPLC Column,,active,,,,,,,,,,,,
Agilent,AGIL-00049,AGL-000049,"Poroshell 120 Phenyl-Hexyl, 2.7 µm, 2.1 x 30 mm",Poroshell 120 Phenyl-Hexyl,Phenyl-Hexyl,2.7,30,2.1,120.0,HPLC Column,,active,,,,,,,,,,,,
Agilent,AGIL-00050,AGL-000050,"Poroshell 120 Phenyl-Hexyl, 2.7 µm, 2.1 x 50 mm",Poroshell 120 Phenyl-Hexyl,Phenyl-Hexyl,2.7,50,2.1,120.0,HPLC Column,,active,,,,,,,,,,,,
Agilent,AGIL-00051,AGL-000051,"Poroshell 120 Phenyl-Hexyl, 2.7 µm, 4.6 x 50 mm",Poroshell 120 Phenyl-Hexyl,Phenyl-Hexyl,2.7,50,4.6,120.0,HPLC Column,,active,,,,,,,,,,,,
Agilent,AGIL-00052,AGL-000052,"Poroshell 120 Phenyl-Hexyl, 2.7 µm, 2.1 x 100 mm",Poroshell 120 Phenyl-Hexyl,Phenyl-Hexyl,2.7,100,2.1,120.0,HPLC Column,,active,,,,,,,,,,,,
Agilent,AGIL-00053,AGL-000053,"Poroshell 120 Phenyl-Hexyl, 2.7 µm, 4.6 x 100 mm",Poroshell 120 Phenyl-Hexyl,Phenyl-Hexyl,2.7,100,4.6,120.0,HPLC Column,,active,,,,,,,,,,,,
Agilent,AGIL-00054,AGL-000054,"Poroshell 120 Phenyl-Hexyl, 2.7 µm, 2.1 x 150 mm",Poroshell 120 Phenyl-Hexyl,Phenyl-Hexyl,2.7,150,2.1,120.0,HPLC Column,,active,,,,,,,,,,,,
Agilent,AGIL-00055,AGL-000055,"Poroshell 120 Phenyl-Hexyl, 2.7 µm, 4.6 x 150 mm",Poroshell 120 Phenyl-Hexyl,Phenyl-Hexyl,2.7,150,4.6,120.0,HPLC Column,,active,,,,,,,,,,,,
Agilent,AGIL-00056,AGL-000056,"Poroshell 120 Phenyl-Hexyl, 2.7 µm, 4.6 x 250 mm",Poroshell 120 Phenyl-Hexyl,Phenyl-Hexyl,2.7,250,4.6,120.0,HPLC Column,,active,,,,,,,,,,,,
Agilent,AGIL-00057,AGL-000057,"InfinityLab Poroshell 120 EC-C18, 2.7 µm, 2.1 x 30 mm",InfinityLab Poroshell 120 EC-C18,C18,2.7,30,2.1,120.0,HPLC Column,,active,,,,,,,,,,,,
Agilent,AGIL-00058,AGL-000058,"InfinityLab Poroshell 120 EC-C18, 2.7 µm, 2.1 x 50 mm",InfinityLab Poroshell 120 EC-C18,C18,2.7,50,2.1,120.0,HPLC Column,,active,,,,,,,,,,,,
Agilent,AGIL-00059,AGL-000059,"InfinityLab Poroshell 120 EC-C18, 2.7 µm, 4.6 x 50 mm",InfinityLab Poroshell 120 EC-C18,C18,2.7,50,4.6,120.0,HPLC Column,,active,,,,,,,,,,,,
Agilent,AGIL-00060,AGL-000060,"InfinityLab Poroshell 120 EC-C18, 2.7 µm, 2.1 x 100 mm",InfinityLab Poroshell 120 EC-C18,C18,2.7,100,2.1,120.0,HPLC Column,,active,,,,,,,,,,,,
Agilent,AGIL-00061,AGL-000061,"InfinityLab Poroshell 120 EC-C18, 2.7 µm, 4.6 x 100 mm",InfinityLab Poroshell 120 EC-C18,C18,2.7,100,4.6,120.0,HPLC Column,,active,,,,,,,,,,,,
Agilent,AGIL-00062,AGL-000062,"InfinityLab Poroshell 120 EC-C18, 2.7 µm, 2.1 x 150 mm",InfinityLab Poroshell 120 EC-C18,C18,2.7,150,2.1,120.0,HPLC Column,,active,,,,,,,,,,,,
Agilent,AGIL-00063,AGL-000063,"InfinityLab Poroshell 120 EC-C18, 2.7 µm, 4.6 x 150 mm",InfinityLab Poroshell 120 EC-C18,C18,2.7,150,4.6,120.0,HPLC Column,,active,,,,,,,,,,,,
Agilent,AGIL-00064,AGL-000064,"InfinityLab Poroshell 120 EC-C18, 2.7 µm, 4.6 x 250 mm",InfinityLab Poroshell 120 EC-C18,C18,2.7,250,4.6,120.0,HPLC Column,,active,,,,,,,,,,,,
Agilent,AGIL-00065,AGL-000065,"InfinityLab Poroshell 120 EC-C18, 4 µm, 2.1 x 30 mm",InfinityLab Poroshell 120 EC-C18,C18,4.0,30,2.1,120.0,HPLC Column,,active,,,,,,,,,,,,
Agilent,AGIL-00066,AGL-000066,"InfinityLab Poroshell 120 EC-C18, 4 µm, 2.1 x 50 mm",InfinityLab Poroshell 120 EC-C18,C18,4.0,50,2.1,120.0,HPLC Column,,active,,,,,,,,,,,,
Agilent,AGIL-00067,AGL-000067,"InfinityLab Poroshell 120 EC-C18, 4 µm, 4.6 x 50 mm",InfinityLab Poroshell 120 EC-C18,C18,4.0,50,4.6,120.0,HPLC Column,,active,,,,,,,,,,,,
Agilent,AGIL-00068,AGL-000068,"InfinityLab Poroshell 120 EC-C18, 4 µm, 2.1 x 100 mm",InfinityLab Poroshell 120 EC-C18,C18,4.0,100,2.1,120.0,HPLC Column,,active,,,,,,,,,,,,
Agilent,AGIL-00069,AGL-000069,"InfinityLab Poroshell 120 EC-C18, 4 µm, 4.6 x 100 mm",InfinityLab Poroshell 120 EC-C18,C18,4.0,100,4.6,120.0,HPLC Column,,active,,,,,,,,,,,,
Agilent,AGIL-00070,AGL-000070,"InfinityLab Poroshell 120 EC-C18, 4 µm, 2.1 x 150 mm",InfinityLab Poroshell 120 EC-C18,C18,4.0,150,2.1,120.0,HPLC Column,,active,,,,,,,,,,,,
Agilent,AGIL-00071,AGL-000071,"InfinityLab Poroshell 120 EC-C18, 4 µm, 4.6 x 150 mm",InfinityLab Poroshell 120 EC-C18,C18,4.0,150,4.6,120.0,HPLC Column,,active,,,,,,,,,,,,
Agilent,AGIL-00072,AGL-000072,"InfinityLab Poroshell 120 EC-C18, 4 µm, 4.6 x 250 mm",InfinityLab Poroshell 120 EC-C18,C18,4.0,250,4.6,120.0,HPLC Column,,active,,,,,,,,,,,,
Agilent,AGIL-00073,AGL-000073,"AdvanceBio Peptide C18, 2.7 µm, 2.1 x 30 mm",AdvanceBio Peptide C18,C18,2.7,30,2.1,120.0,HPLC Column,,active,,,,,,,,,,,,
Agilent,AGIL-00074,AGL-000074,"AdvanceBio Peptide C18, 2.7 µm, 2.1 x 50 mm",AdvanceBio Peptide C18,C18,2.7,50,2.1,120.0,HPLC Column,,active,,,,,,,,,,,,
Agilent,AGIL-00075,AGL-000075,"AdvanceBio Peptide C18, 2.7 µm, 4.6 x 50 mm",AdvanceBio Peptide C18,C18,2.7,50,4.6,120.0,HPLC Column,,active,,,,,,,,,,,,
Agilent,AGIL-00076,AGL-000076,"AdvanceBio Peptide C18, 2.7 µm, 2.1 x 100 mm",AdvanceBio Peptide C18,C18,2.7,100,2.1,120.0,HPLC Column,,active,,,,,,,,,,,,
Agilent,AGIL-00077,AGL-000077,"AdvanceBio Peptide C18, 2.7 µm, 4.6 x 100 mm",AdvanceBio Peptide C18,C18,2.7,100,4.6,120.0,HPLC Column,,active,,,,,,,,,,,,
Agilent,AGIL-00078,AGL-000078,"AdvanceBio Peptide C18, 2.7 µm, 2.1 x 150 mm",AdvanceBio Peptide C18,C18,2.7,150,2.1,120.0,HPLC Column,,active,,,,,,,,,,,,
Agilent,AGIL-00079,AGL-000079,"AdvanceBio Peptide C18, 2.7 µm, 4.6 x 150 mm",AdvanceBio Peptide C18,C18,2.7,150,4.6,120.0,HPLC Column,,active,,,,,,,,,,,,
Agilent,AGIL-00080,AGL-000080,"AdvanceBio Peptide C18, 2.7 µm, 4.6 x 250 mm",AdvanceBio Peptide C18,C18,2.7,250,4.6,120.0,HPLC Column,,active,,,,,,,,,,,,
Agilent,AGIL-00081,AGL-000081,"AdvanceBio RP-mAb, 3.5 µm, 2.1 x 30 mm",AdvanceBio RP-mAb,RP,3.5,30,2.1,450.0,HPLC Column,,active,,,,,,,,,,,,
Agilent,AGIL-00082,AGL-000082,"AdvanceBio RP-mAb, 3.5 µm, 2.1 x 50 mm",AdvanceBio RP-mAb,RP,3.5,50,2.1,450.0,HPLC Column,,active,,,,,,,,,,,,
Agilent,AGIL-00083,AGL-000083,"AdvanceBio RP-mAb, 3.5 µm, 4.6 x 50 mm",AdvanceBio RP-mAb,RP,3.5,50,4.6,450.0,HPLC Column,,active,,,,,,,,,,,,
Agilent,AGIL-00084,AGL-000084,"AdvanceBio RP-mAb, 3.5 µm, 2.1 x 100 mm",AdvanceBio RP-mAb,RP,3.5,100,2.1,450.0,HPLC Column,,active,,,,,,,,,,,,
Agilent,AGIL-00085,AGL-000085,"AdvanceBio RP-mAb, 3.5 µm, 4.6 x 100 mm",AdvanceBio RP-mAb,RP,3.5,100,4.6,450.0,HPLC Column,,active,,,,,,,,,,,,
Agilent,AGIL-00086,AGL-000086,"AdvanceBio RP-mAb, 3.5 µm, 2.1 x 150 mm",AdvanceBio RP-mAb,RP,3.5,150,2.1,450.0,HPLC Column,,active,,,,,,,,,,,,
Agilent,AGIL-00087,AGL-000087,"AdvanceBio RP-mAb, 3.5 µm, 4.6 x 150 mm",AdvanceBio RP-mAb,RP,3.5,150,4.6,450.0,HPLC Column,,active,,,,,,,,,,,,
Agilent,AGIL-00088,AGL-000088,"AdvanceBio RP-mAb, 3.5 µm, 4.6 x 250 mm",AdvanceBio RP-mAb,RP,3.5,250,4.6,450.0,HPLC Column,,active,,,,,,,,,,,,
Phenomenex,PHEN-00001,PHE-000001,"Kinetex C18, 1.7 µm, 2.1 x 30 mm",Kinetex C18,C18,1.7,30,2.1,100.0,HPLC Column,,active,,,,,,,,,,,,
Phenomenex,PHEN-00002,PHE-000002,"Kinetex C18, 1.7 µm, 2.1 x 50 mm",Kinetex C18,C18,1.7,50,2.1,100.0,HPLC Column,,active,,,,,,,,,,,,
Phenomenex,PHEN-00003,PHE-000003,"Kinetex C18, 1.7 µm, 4.6 x 50 mm",Kinetex C18,C18,1.7,50,4.6,100.0,HPLC Column,,active,,,,,,,,,,,,
Phenomenex,PHEN-00004,PHE-000004,"Kinetex C18, 1.7 µm, 2.1 x 100 mm",Kinetex C18,C18,1.7,100,2.1,100.0,HPLC Column,,active,,,,,,,,,,,,
Phenomenex,PHEN-00005,PHE-000005,"Kinetex C18, 1.7 µm, 4.6 x 100 mm",Kinetex C18,C18,1.7,100,4.6,100.0,HPLC Column,,active,,,,,,,,,,,,
Phenomenex,PHEN-00006,PHE-000006,"Kinetex C18, 1.7 µm, 2.1 x 150 mm",Kinetex C18,C18,1.7,150,2.1,100.0,HPLC Column,,active,,,,,,,,,,,,
Phenomenex,PHEN-00007,PHE-000007,"Kinetex C18, 1.7 µm, 4.6 x 150 mm",Kinetex C18,C18,1.7,150,4.6,100.0,HPLC Column,,active,,,,,,,,,,,,
Phenomenex,PHEN-00008,PHE-000008,"Kinetex C18, 1.7 µm, 4.6 x 250 mm",Kinetex C18,C18,1.7,250,4.6,100.0,HPLC Column,,active,,,,,,,,,,,,
Phenomenex,PHEN-00009,PHE-000009,"Kinetex C18, 2.6 µm, 2.1 x 30 mm",Kinetex C18,C18,2.6,30,2.1,100.0,HPLC Column,,active,,,,,,,,,,,,
Phenomenex,PHEN-00010,PHE-000010,"Kinetex C18, 2.6 µm, 2.1 x 50 mm",Kinetex C18,C18,2.6,50,2.1,100.0,HPLC Column,,active,,,,,,,,,,,,
Phenomenex,PHEN-00011,PHE-000011,"Kinetex C18, 2.6 µm, 4.6 x 50 mm",Kinetex C18,C18,2.6,50,4.6,100.0,HPLC Column,,active,,,,,,,,,,,,
Phenomenex,PHEN-00012,PHE-000012,"Kinetex C18, 2.6 µm, 2.1 x 100 mm",Kinetex C18,C18,2.6,100,2.1,100.0,HPLC Column,,active,,,,,,,,,,,,
Phenomenex,PHEN-00013,PHE-000013,"Kinetex C18, 2.6 µm, 4.6 x 100 mm",Kinetex C18,C18,2.6,100,4.6,100.0,HPLC Column,,active,,,,,,,,,,,,
Phenomenex,PHEN-00014,PHE-000014,"Kinetex C18, 2.6 µm, 2.1 x 150 mm",Kinetex C18,C18,2.6,150,2.1,100.0,HPLC Column,,active,,,,,,,,,,,,
Phenomenex,PHEN-00015,PHE-000015,"Kinetex C18, 2.6 µm, 4.6 x 150 mm",Kinetex C18,C18,2.6,150,4.6,100.0,HPLC Column,,active,,,,,,,,,,,,
Phenomenex,PHEN-00016,PHE-000016,"Kinetex C18, 2.6 µm, 4.6 x 250 mm",Kinetex C18,C18,2.6,250,4.6,100.0,HPLC Column,,active,,,,,,,,,,,,
Phenomenex,PHEN-00017,PHE-000017,"Kinetex C8, 2.6 µm, 2.1 x 30 mm",Kinetex C8,C8,2.6,30,2.1,100.0,HPLC Column,,active,,,,,,,,,,,,
Phenomenex,PHEN-00018,PHE-000018,"Kinetex C8, 2.6 µm, 2.1 x 50 mm",Kinetex C8,C8,2.6,50,2.1,100.0,HPLC Column,,active,,,,,,,,,,,,
Phenomenex,PHEN-00019,PHE-000019,"Kinetex C8, 2.6 µm, 4.6 x 50 mm",Kinetex C8,C8,2.6,50,4.6,100.0,HPLC Column,,active,,,,,,,,,,,,
Phenomenex,PHEN-00020,PHE-000020,"Kinetex C8, 2.6 µm, 2.1 x 100 mm",Kinetex C8,C8,2.6,100,2.1,100.0,HPLC Column,,active,,,,,,,,,,,,
Phenomenex,PHEN-00021,PHE-000021,"Kinetex C8, 2.6 µm, 4.6 x 100 mm",Kinetex C8,C8,2.6,100,4.6,100.0,HPLC Column,,active,,,,,,,,,,,,
Phenomenex,PHEN-00022,PHE-000022,"Kinetex C8, 2.6 µm, 2.1 x 150 mm",Kinetex C8,C8,2.6,150,2.1,100.0,HPLC Column,,active,,,,,,,,,,,,
Phenomenex,PHEN-00023,PHE-000023,"Kinetex C8, 2.6 µm, 4.6 x 150 mm",Kinetex C8,C8,2.6,150,4.6,100.0,HPLC Column,,active,,,,,,,,,,,,
Phenomenex,PHEN-00024,PHE-000024,"Kinetex C8, 2.6 µm, 4.6 x 250 mm",Kinetex C8,C8,2.6,250,4.6,100.0,HPLC Column,,active,,,,,,,,,,,,
Phenomenex,PHEN-00025,PHE-000025,"Kinetex Phenyl-Hexyl, 2.6 µm, 2.1 x 30 mm",Kinetex Phenyl-Hexyl,Phenyl-Hexyl,2.6,30,2.1,100.0,HPLC Column,,active,,,,,,,,,,,,
Phenomenex,PHEN-00026,PHE-000026,"Kinetex Phenyl-Hexyl, 2.6 µm, 2.1 x 50 mm",Kinetex Phenyl-Hexyl,Phenyl-Hexyl,2.6,50,2.1,100.0,HPLC Column,,active,,,,,,,,,,,,
Phenomenex,PHEN-00027,PHE-000027,"Kinetex Phenyl-Hexyl, 2.6 µm, 4.6 x 50 mm",Kinetex Phenyl-Hexyl,Phenyl-Hexyl,2.6,50,4.6,100.0,HPLC Column,,active,,,,,,,,,,,,
Phenomenex,PHEN-00028,PHE-000028,"Kinetex Phenyl-Hexyl, 2.6 µm, 2.1 x 100 mm",Kinetex Phenyl-Hexyl,Phenyl-Hexyl,2.6,100,2.1,100.0,HPLC Column,,active,,,,,,,,,,,,
Phenomenex,PHEN-00029,PHE-000029,"Kinetex Phenyl-Hexyl, 2.6 µm, 4.6 x 100 mm",Kinetex Phenyl-Hexyl,Phenyl-Hexyl,2.6,100,4.6,100.0,HPLC Column,,active,,,,,,,,,,,,
Phenomenex,PHEN-00030,PHE-000030,"Kinetex Phenyl-Hexyl, 2.6 µm, 2.1 x 150 mm",Kinetex Phenyl-Hexyl,Phenyl-Hexyl,2.6,150,2.1,100.0,HPLC Column,,active,,,,,,,,,,,,
Phenomenex,PHEN-00031,PHE-000031,"Kinetex Phenyl-Hexyl, 2.6 µm, 4.6 x 150 mm",Kinetex Phenyl-Hexyl,Phenyl-Hexyl,2.6,150,4.6,100.0,HPLC Column,,active,,,,,,,,,,,,
