productId,partNumber,name,brand,productType,particleSize,poreSize,columnLength,innerDiameter,phaseType,phRange,status,Part Number,Product Name,Chemistry,Pore Size (Å),Particle Size (µm),Inner Diameter (mm),Length (mm),Pack Size,Product Type,Material,Description,pH Stability,Column ID (mm),URL,Brand,Length (Metric),Diameter (Metric),Column Type,Flow Rate,Specifications,Property1,Property2,Property3,Product URL,Price,Stationary Phase,Inner Diameter (ID),Length,Particle Size,Units,Pore Size,Phase,ID (mm),Pack Size (pk),Internal Diameter (ID),Bonded Phase,Product_Type,Product_Name,Part_Number,Internal_Diameter_mm,Length_mm,Particle_Size_um,Notes,Series,Particle Size (um),Full Specs,Name,品牌,产品类型,填料,吸附剂重量,规格,Units per Package,UNSPSC,应用,Endcapped,Ion Exchange Capacity,Mass Spec Compatibility,模式,Sorbent Substrate,Water Wettable,pH Range Min,pH Range Max,Sorbent Type,Sorbent Mass,Tube Volume,Format,Full Description,Sorbent Phase,Housing Type,Housing Volume (mL),Sorbent Mass (mg),Bed Weight (mg),Column Volume (mL),Quantity,Specification,Bed Weight,Volume,Package Size,Source URL,Column/Cartridge Dimension,Package Size (pk),Pore Size (Å),SPE 格式,填料质量 (mg),体积,粒径,吸附剂相,包装单位,productName,url,Filter Material,Diameter,Housing Material,Certified,Unit,List Price,CoreTechnique,CoreSeparationMode,CoreBrand,CorePhase,Phase Composition,Internal Diameter,Material (Membrane),Diameter (Metric) Membrane,Volume (Metric) Receiver,Unit Size
DEVE-301-I20150W,301-I20150W,FlexFire C18 HPLC Column,Develosil,HPLC Column,1.6 µm,,150 mm,2.0 mm,C18,,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEVE-301-L20035W,301-L20035W,FlexFire C18 HPLC Column,Develosil,HPLC Column,2.6 µm,,35 mm,2.0 mm,C18,,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEVE-301-L20050W,301-L20050W,FlexFire C18 HPLC Column,Develosil,HPLC Column,2.6 µm,,50 mm,2.0 mm,C18,,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEVE-301-L20075W,301-L20075W,FlexFire C18 HPLC Column,Develosil,HPLC Column,2.6 µm,,75 mm,2.0 mm,C18,,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEVE-301-L20100W,301-L20100W,FlexFire C18 HPLC Column,Develosil,HPLC Column,2.6 µm,,100 mm,2.0 mm,C18,,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEVE-301-L20150W,301-L20150W,FlexFire C18 HPLC Column,Develosil,HPLC Column,2.6 µm,,150 mm,2.0 mm,C18,,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEVE-301-L20250W,301-L20250W,FlexFire C18 HPLC Column,Develosil,HPLC Column,2.6 µm,,250 mm,2.0 mm,C18,,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEVE-301-520035W,301-520035W,FlexFire C18 HPLC Column,Develosil,HPLC Column,5 µm,,35 mm,2.0 mm,C18,,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEVE-301-520050W,301-520050W,FlexFire C18 HPLC Column,Develosil,HPLC Column,5 µm,,50 mm,2.0 mm,C18,,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEVE-301-520075W,301-520075W,FlexFire C18 HPLC Column,Develosil,HPLC Column,5 µm,,75 mm,2.0 mm,C18,,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEVE-301-520100W,301-520100W,FlexFire C18 HPLC Column,Develosil,HPLC Column,5 µm,,100 mm,2.0 mm,C18,,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEVE-301-520150W,301-520150W,FlexFire C18 HPLC Column,Develosil,HPLC Column,5 µm,,150 mm,2.0 mm,C18,,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEVE-301-520250W,301-520250W,FlexFire C18 HPLC Column,Develosil,HPLC Column,5 µm,,250 mm,2.0 mm,C18,,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEVE-301-546035W,301-546035W,FlexFire C18 HPLC Column,Develosil,HPLC Column,5 µm,,35 mm,4.6 mm,C18,,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEVE-301-546050W,301-546050W,FlexFire C18 HPLC Column,Develosil,HPLC Column,5 µm,,50 mm,4.6 mm,C18,,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEVE-301-546075W,301-546075W,FlexFire C18 HPLC Column,Develosil,HPLC Column,5 µm,,75 mm,4.6 mm,C18,,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEVE-301-546100W,301-546100W,FlexFire C18 HPLC Column,Develosil,HPLC Column,5 µm,,100 mm,4.6 mm,C18,,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEVE-301-546150W,301-546150W,FlexFire C18 HPLC Column,Develosil,HPLC Column,5 µm,,150 mm,4.6 mm,C18,,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEVE-301-546250W,301-546250W,FlexFire C18 HPLC Column,Develosil,HPLC Column,5 µm,,250 mm,4.6 mm,C18,,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEVE-304-I20035W,304-I20035W,FlexFire C1 HPLC Column,Develosil,HPLC Column,1.6 µm,,35 mm,2.0 mm,C1,,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEVE-304-I20050W,304-I20050W,FlexFire C1 HPLC Column,Develosil,HPLC Column,1.6 µm,,50 mm,2.0 mm,C1,,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEVE-304-I20075W,304-I20075W,FlexFire C1 HPLC Column,Develosil,HPLC Column,1.6 µm,,75 mm,2.0 mm,C1,,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEVE-304-I20100W,304-I20100W,FlexFire C1 HPLC Column,Develosil,HPLC Column,1.6 µm,,100 mm,2.0 mm,C1,,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEVE-304-I20150W,304-I20150W,FlexFire C1 HPLC Column,Develosil,HPLC Column,1.6 µm,,150 mm,2.0 mm,C1,,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEVE-304-L20035W,304-L20035W,FlexFire C1 HPLC Column,Develosil,HPLC Column,2.6 µm,,35 mm,2.0 mm,C1,,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEVE-304-L20050W,304-L20050W,FlexFire C1 HPLC Column,Develosil,HPLC Column,2.6 µm,,50 mm,2.0 mm,C1,,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEVE-304-L20075W,304-L20075W,FlexFire C1 HPLC Column,Develosil,HPLC Column,2.6 µm,,75 mm,2.0 mm,C1,,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEVE-304-L20100W,304-L20100W,FlexFire C1 HPLC Column,Develosil,HPLC Column,2.6 µm,,100 mm,2.0 mm,C1,,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEVE-304-L20150W,304-L20150W,FlexFire C1 HPLC Column,Develosil,HPLC Column,2.6 µm,,150 mm,2.0 mm,C1,,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEVE-304-L20250W,304-L20250W,FlexFire C1 HPLC Column,Develosil,HPLC Column,2.6 µm,,250 mm,2.0 mm,C1,,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEVE-304-520035W,304-520035W,FlexFire C1 HPLC Column,Develosil,HPLC Column,5 µm,,35 mm,2.0 mm,C1,,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEVE-304-520050W,304-520050W,FlexFire C1 HPLC Column,Develosil,HPLC Column,5 µm,,50 mm,2.0 mm,C1,,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEVE-304-520075W,304-520075W,FlexFire C1 HPLC Column,Develosil,HPLC Column,5 µm,,75 mm,2.0 mm,C1,,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEVE-304-520100W,304-520100W,FlexFire C1 HPLC Column,Develosil,HPLC Column,5 µm,,100 mm,2.0 mm,C1,,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEVE-304-520150W,304-520150W,FlexFire C1 HPLC Column,Develosil,HPLC Column,5 µm,,150 mm,2.0 mm,C1,,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEVE-304-520250W,304-520250W,FlexFire C1 HPLC Column,Develosil,HPLC Column,5 µm,,250 mm,2.0 mm,C1,,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEVE-304-546035W,304-546035W,FlexFire C1 HPLC Column,Develosil,HPLC Column,5 µm,,35 mm,4.6 mm,C1,,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEVE-304-546050W,304-546050W,FlexFire C1 HPLC Column,Develosil,HPLC Column,5 µm,,50 mm,4.6 mm,C1,,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEVE-304-546075W,304-546075W,FlexFire C1 HPLC Column,Develosil,HPLC Column,5 µm,,75 mm,4.6 mm,C1,,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEVE-304-546100W,304-546100W,FlexFire C1 HPLC Column,Develosil,HPLC Column,5 µm,,100 mm,4.6 mm,C1,,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEVE-304-546150W,304-546150W,FlexFire C1 HPLC Column,Develosil,HPLC Column,5 µm,,150 mm,4.6 mm,C1,,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEVE-304-546250W,304-546250W,FlexFire C1 HPLC Column,Develosil,HPLC Column,5 µm,,250 mm,4.6 mm,C1,,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEVE-303-I20035W,303-I20035W,FlexFire C8 HPLC Column,Develosil,HPLC Column,1.6 µm,,35 mm,2.0 mm,C8,,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEVE-303-I20050W,303-I20050W,FlexFire C8 HPLC Column,Develosil,HPLC Column,1.6 µm,,50 mm,2.0 mm,C8,,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEVE-303-I20075W,303-I20075W,FlexFire C8 HPLC Column,Develosil,HPLC Column,1.6 µm,,75 mm,2.0 mm,C8,,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEVE-303-I20100W,303-I20100W,FlexFire C8 HPLC Column,Develosil,HPLC Column,1.6 µm,,100 mm,2.0 mm,C8,,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEVE-303-I20150W,303-I20150W,FlexFire C8 HPLC Column,Develosil,HPLC Column,1.6 µm,,150 mm,2.0 mm,C8,,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEVE-303-L20035W,303-L20035W,FlexFire C8 HPLC Column,Develosil,HPLC Column,2.6 µm,,35 mm,2.0 mm,C8,,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEVE-303-L20050W,303-L20050W,FlexFire C8 HPLC Column,Develosil,HPLC Column,2.6 µm,,50 mm,2.0 mm,C8,,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEVE-303-L20075W,303-L20075W,FlexFire C8 HPLC Column,Develosil,HPLC Column,2.6 µm,,75 mm,2.0 mm,C8,,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEVE-303-L20100W,303-L20100W,FlexFire C8 HPLC Column,Develosil,HPLC Column,2.6 µm,,100 mm,2.0 mm,C8,,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEVE-303-L20150W,303-L20150W,FlexFire C8 HPLC Column,Develosil,HPLC Column,2.6 µm,,150 mm,2.0 mm,C8,,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEVE-303-L20250W,303-L20250W,FlexFire C8 HPLC Column,Develosil,HPLC Column,2.6 µm,,250 mm,2.0 mm,C8,,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEVE-303-520035W,303-520035W,FlexFire C8 HPLC Column,Develosil,HPLC Column,5 µm,,35 mm,2.0 mm,C8,,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEVE-303-520050W,303-520050W,FlexFire C8 HPLC Column,Develosil,HPLC Column,5 µm,,50 mm,2.0 mm,C8,,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEVE-303-520075W,303-520075W,FlexFire C8 HPLC Column,Develosil,HPLC Column,5 µm,,75 mm,2.0 mm,C8,,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEVE-303-520100W,303-520100W,FlexFire C8 HPLC Column,Develosil,HPLC Column,5 µm,,100 mm,2.0 mm,C8,,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEVE-303-520150W,303-520150W,FlexFire C8 HPLC Column,Develosil,HPLC Column,5 µm,,150 mm,2.0 mm,C8,,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEVE-303-520250W,303-520250W,FlexFire C8 HPLC Column,Develosil,HPLC Column,5 µm,,250 mm,2.0 mm,C8,,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEVE-303-546035W,303-546035W,FlexFire C8 HPLC Column,Develosil,HPLC Column,5 µm,,35 mm,4.6 mm,C8,,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEVE-303-546050W,303-546050W,FlexFire C8 HPLC Column,Develosil,HPLC Column,5 µm,,50 mm,4.6 mm,C8,,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEVE-303-546075W,303-546075W,FlexFire C8 HPLC Column,Develosil,HPLC Column,5 µm,,75 mm,4.6 mm,C8,,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEVE-303-546100W,303-546100W,FlexFire C8 HPLC Column,Develosil,HPLC Column,5 µm,,100 mm,4.6 mm,C8,,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEVE-303-546150W,303-546150W,FlexFire C8 HPLC Column,Develosil,HPLC Column,5 µm,,150 mm,4.6 mm,C8,,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEVE-303-546250W,303-546250W,FlexFire C8 HPLC Column,Develosil,HPLC Column,5 µm,,250 mm,4.6 mm,C8,,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AGIL-126-1012,126-1012,"DB-1 GC Column - L:10 m, ID:0.05 mm, FT:0.05 µm",Agilent,GC Column,,,10 m,0.05 mm,DB-1,,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AGIL-126-1013,126-1013,"DB-1 GC Column - L:10 m, ID:0.05 mm, FT:0.2 µm",Agilent,GC Column,,,10 m,0.05 mm,DB-1,,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AGIL-127-1012E,127-1012E,"DB-1 GC Column - L:10 m, ID:0.1 mm, FT:0.1 µm",Agilent,GC Column,,,10 m,0.1 mm,DB-1,,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AGIL-127-1012,127-1012,"DB-1 GC Column - L:10 m, ID:0.1 mm, FT:0.1 µm",Agilent,GC Column,,,10 m,0.1 mm,DB-1,,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AGIL-127-1013E,127-1013E,"DB-1 GC Column - L:10 m, ID:0.1 mm, FT:0.4 µm",Agilent,GC Column,,,10 m,0.1 mm,DB-1,,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AGIL-127-1013,127-1013,"DB-1 GC Column - L:10 m, ID:0.1 mm, FT:0.4 µm",Agilent,GC Column,,,10 m,0.1 mm,DB-1,,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AGIL-127-1013LTM,127-1013LTM,"DB-1 GC Column - L:10 m, ID:0.1 mm, FT:0.4 µm",Agilent,GC Column,,,10 m,0.1 mm,DB-1,,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AGIL-12A-1015,12A-1015,"DB-1 GC Column - L:10 m, ID:0.15 mm, FT:1.2 µm",Agilent,GC Column,,,10 m,0.15 mm,DB-1,,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AGIL-121-1012E,121-1012E,"DB-1 GC Column - L:10 m, ID:0.18 mm, FT:0.18 µm",Agilent,GC Column,,,10 m,0.18 mm,DB-1,,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
